district_real,recommended_crop,target_encoded,soil_ph,nitrogen,phosphorus,potassium,annual_rainfall_mm,avg_temperature_C,avg_humidity_pct,altitude_m,soil_ph_scaled,nitrogen_scaled,phosphorus_scaled,potassium_scaled,annual_rainfall_mm_scaled,avg_temperature_C_scaled,avg_humidity_pct_scaled,altitude_m_scaled
Nyaruguru,irish_potato,2,5.82,0.512,0.106,0.528,951.9,23.96,89.4,1596,-0.3072340170687509,0.9111865135525078,-0.22671753072889494,0.8147657428254326,0.2839821249349319,0.7108987575821135,1.6142384673063161,0.47480795998038194
Bugesera,rice,4,5.3,0.454,0.107,0.02,959.2,16.02,74.5,1082,-1.174695035408093,0.5777486582154271,-0.2117294312802247,-1.623614649233776,0.32506615436455955,-2.153093219098282,-0.04982932768394162,-2.0898600779999077
Nyaruguru,irish_potato,2,5.39,0.698,0.096,0.153,710.5,24.98,94.3,1571,-1.0245575514647458,1.9804872220472836,-0.3765985252155973,-0.9852197828088258,-1.074604820861235,1.0788171223445824,2.161482238813178,0.3500672966544924
Nyarugenge,irish_potato,2,5.33,0.318,0.201,0.707,895.9,25.2,77.0,1364,-1.1246492074269767,-0.20410562326462442,1.1971519168947782,1.673958833728185,-0.03118303233344161,1.1581720637639379,0.22937667818690688,-0.6827853956838733
Nyarugenge,cassava,1,5.93,0.719,0.189,0.313,1101.5,23.08,75.8,1503,-0.12373264780466042,2.101214721393468,1.017294723510735,-0.21722595853820895,1.1259233307804442,0.3934789919046885,0.09535779536889928,0.010772692408072717
Gisagara,beans,0,4.44,0.513,0.156,0.566,927.3,21.3,63.3,1502,-2.6093421042000795,0.9169354420928023,0.5226874417046171,0.9971642760897037,0.14553457370632483,-0.24857462503373676,-1.3006722339853432,0.005783065875037134
Huye,irish_potato,2,5.32,0.385,0.018,0.401,641.7,23.26,70.4,1677,-1.1413311500873484,0.18107258893510683,-1.545670282211876,0.20517064481063044,-1.4618077283623796,0.45840576215689005,-0.5077271773121326,0.8789677091562642
Gakenke,cassava,1,6.12,0.211,0.185,0.379,977.1,23.98,64.4,1882,0.19322426274240725,-0.8192409770761355,0.9573423257160542,0.09957149397342054,0.4258064457057002,0.7181128431656912,-1.1778215914021688,1.9018411484285587
Nyarugenge,cassava,1,5.69,0.283,0.167,0.377,599.3,23.47,75.0,1380,-0.524099271653586,-0.40531812217493196,0.68755653563999,0.08997157117003782,-1.7004327760084343,0.5341536607844563,0.006011873490228081,-0.6029513711553041
Nyamagabe,maize,3,4.87,0.281,0.158,0.312,552.2,20.76,66.5,1527,-1.8920185698040863,-0.4168159792555206,0.5526636406019576,-0.22202591993990028,-1.9655091850680835,-0.44335493579033763,-0.9432885464706569,0.13052372920092672
Muhanga,beans,0,7.1,0.456,0.005,0.642,1059.8,19.61,89.5,1678,1.8280546434588574,0.589246515296016,-1.740515575044589,1.361961342618247,0.8912378476002443,-0.8581648568460631,1.6254067075411494,0.8839573356892998
Huye,rice,4,5.51,0.075,0.259,0.41,615.4,24.55,71.4,1596,-0.8243742395402821,-1.6010952585561868,2.0664616849176523,0.24837029742585243,-1.6098227932937768,0.9237142822976593,-0.39604477496379314,0.47480795998038194
Nyaruguru,maize,3,6.33,0.358,0.231,0.3,796.0,17.76,83.7,1644,0.5435450586102181,0.0258515183471553,1.6467949003548854,-0.2796254567601966,-0.5934151611032721,-1.5254677733270108,0.9776487739207812,0.7143100335660899
Nyarugenge,cassava,1,6.24,0.18,0.26,0.336,748.8,25.64,62.6,1416,0.3934075746668708,-0.9974577618252649,2.0814497843663227,-0.10682684629930767,-0.8590543650866157,1.3168819466026505,-1.3788499156291802,-0.423324815966023
Gisagara,beans,0,6.32,0.053,0.09,0.393,797.9,26.19,70.5,1518,0.5268631159498465,-1.7275716864426658,-0.4665271219076188,0.16677095359709956,-0.5827220575530953,1.5152693001510409,-0.4965589370772992,0.08561709040360646
Gisagara,irish_potato,2,5.59,0.288,0.205,0.746,892.3,25.55,77.0,1519,-0.6909186982573065,-0.3765734794734594,1.2571043146894587,1.8611573283941478,-0.0514436495864086,1.2844185614765502,0.22937667818690688,0.09060671693664205
Gatsibo,irish_potato,2,5.2,0.279,0.01,0.345,751.4,22.81,68.8,1162,-1.3415144620118118,-0.42831383633610964,-1.6655750778012381,-0.06362719368408569,-0.8444216970705839,0.29608883652638807,-0.6864190210694765,-1.6906899553570611
Rwamagana,irish_potato,2,5.95,0.373,0.218,0.515,1045.7,22.04,65.6,1268,-0.09036876248391576,0.11208544645157281,1.451949607522172,0.7523662446034449,0.8118837633594579,0.01834654155864207,-1.0438027085841628,-1.1617895428552893
Ruhango,cassava,1,6.91,0.433,0.17,0.556,683.0,24.52,66.1,1712,1.5110977329117912,0.45702115886924255,0.7325208339860007,0.9491646620727907,-1.2293734248769543,0.9128931539222921,-0.9879615074099932,1.0536046378125097
Muhanga,rice,4,5.93,0.616,0.102,0.186,869.3,20.59,81.5,1611,-0.12373264780466042,1.5090750817431353,-0.286669928523576,-0.8268210565530111,-0.18088648203591914,-0.5046746632507497,0.7319474887544342,0.5496523579759157
Ngororero,cassava,1,6.79,0.287,0.064,0.699,722.1,19.05,77.2,1403,1.3109144209873276,-0.38232240801375394,-0.856217707573045,1.635559142514654,-1.0093206097127863,-1.0601592531862416,0.25171315865657506,-0.4881899608954856
Gisagara,irish_potato,2,6.75,0.246,0.068,0.061,852.2,18.97,71.1,1609,1.2441866503458399,-0.6180284781658282,-0.796265309778364,-1.4268162317644304,-0.27712441398751125,-1.0890155955205536,-0.4295494956682962,0.5396731049098445
Bugesera,beans,0,5.72,0.315,0.007,0.416,822.8,23.22,69.3,1151,-0.47405344367247126,-0.22135240888550792,-1.7105393761472487,0.27717006583600057,-0.4425861215534079,0.44397759098973344,-0.6305778198953068,-1.7455758472204526
Nyarugenge,rice,4,5.06,0.346,0.18,0.532,1105.9,21.84,68.1,1362,-1.5750616592570201,-0.04313562413637871,0.8824018284727029,0.833965588432198,1.1506863074229596,-0.053794314277135886,-0.7645967027133144,-0.6927646487499445
Bugesera,irish_potato,2,5.2,0.731,0.088,0.521,1037.3,26.26,73.4,1090,-1.3415144620118118,2.170201863877002,-0.4965033208049593,0.7811660130135931,0.7646089897692013,1.5405185996935633,-0.17267997026711432,-2.049943065735623
Gatsibo,irish_potato,2,5.47,0.493,0.048,0.394,1112.4,22.74,85.9,1090,-0.89110201018177,0.8019568712869123,-1.096027298751769,0.17157091499879093,1.1872679774630388,0.2708395369838656,1.2233500590871282,-2.049943065735623
Gicumbi,beans,0,5.5,0.347,0.166,0.427,694.5,18.9,73.9,1782,-0.8410561822006537,-0.03738669559608421,0.6725684361913197,0.32996964125460554,-1.164652008652199,-1.114264895063076,-0.11683876909294462,1.4028784951250004
Muhanga,maize,3,6.11,0.103,0.005,0.439,829.8,19.71,59.8,1719,0.17654232008203566,-1.4401252594279412,-1.740515575044589,0.3875691780749018,-0.40319047689486115,-0.8220944289281735,-1.691560642204531,1.0885320235437588
Muhanga,irish_potato,2,6.03,0.47,0.066,0.486,884.8,26.57,76.3,1567,0.04308677879905995,0.6697315148601387,-0.8262415086757045,0.6131673639543955,-0.09365326886342291,1.652336926239019,0.15119899654306898,0.33010879052235004
Bugesera,cassava,1,7.21,0.48,0.178,0.52,581.6,22.38,55.9,1177,2.0115560127229495,0.7272208002630838,0.8524256295753623,0.7763660516119018,-1.8000474775021875,0.140985996479465,-2.1271220113630545,-1.6158455573615274
Bugesera,irish_potato,2,6.23,0.197,0.124,0.287,778.7,21.0,83.6,1222,0.3767256320064992,-0.8997259766402583,0.04306825934716942,-0.34202495498218427,-0.6907786829022515,-0.35678590878740435,0.9664805336859462,-1.3913123633749263
Musanze,irish_potato,2,5.09,0.061,0.103,0.252,760.4,22.01,73.8,1791,-1.525015831275904,-1.6815802581203099,-0.27168182907490573,-0.5100236040413816,-0.7937701539381667,0.007525413183276209,-0.1280070093277795,1.4477851339223207
Gisagara,maize,3,6.16,0.335,0.063,0.553,1297.8,19.9,92.1,1542,0.2599520333838951,-0.1063738380796179,-0.8712058070217152,0.9347647778677166,2.2306897659908316,-0.753560615884185,1.915780953646831,0.20536812719646047
Huye,irish_potato,2,5.6,0.454,0.12,0.297,1274.9,20.63,85.6,1692,-0.6742367555969349,0.5777486582154271,-0.016884138447511597,-0.29402534096527067,2.1018097284650152,-0.4902464920835944,1.189845338382625,0.953812107151798
Huye,irish_potato,2,6.54,0.45,0.211,0.02,891.2,22.31,59.0,1579,0.893865854478029,0.554752944054249,1.3470329113814803,-1.623614649233776,-0.05763439374703686,0.11573669693694251,-1.7809065640832022,0.38998430891877706
Kicukiro,rice,4,6.97,0.369,0.246,0.405,787.6,21.54,81.5,1341,1.6111893888740223,0.08908973229039481,1.8716163920849387,0.22437049041739587,-0.640689934693528,-0.16200559803080347,0.7319474887544342,-0.7975468059436918
Bugesera,rice,4,6.32,0.258,0.076,0.334,873.9,20.71,74.7,1186,0.5268631159498465,-0.5490413356822942,-0.6763605141890021,-0.11642676910269038,-0.1549979155460169,-0.46139014974928244,-0.027492847214273423,-1.570938918564207
Musanze,beans,0,5.97,0.464,0.14,0.306,1090.1,23.97,65.0,1838,-0.057004877163172575,0.635237943618372,0.2828778505258935,-0.2508256883500484,1.0617647094793818,0.7145058003739018,-1.1108121499931658,1.6822975809749932
Muhanga,cassava,1,6.33,0.425,0.158,0.747,1051.4,21.52,78.3,1680,0.5435450586102181,0.4110297305468865,0.5526636406019576,1.8659572897958392,0.843963074009989,-0.16921968361438114,0.37456380123974775,0.893936588755371
Muhanga,irish_potato,2,7.33,0.265,0.132,0.332,1122.0,24.8,72.0,1678,2.211739324647413,-0.5087988359002327,0.16297305493653144,-0.1260266919060731,1.2412962901376166,1.013890352092382,-0.3290353335547901,0.8839573356892998
Muhanga,rice,4,5.8,0.48,0.016,0.149,1367.2,19.52,85.3,1661,-0.34059790238949555,0.7272208002630838,-1.5756464811092166,-1.0044196284155913,2.621269443034138,-0.8906282419721633,1.1563406176781235,0.7991336846276949
Huye,cassava,1,7.25,0.53,0.157,0.493,1197.4,25.11,79.1,1600,2.078283783364437,1.0146672272778088,0.5376755411532874,0.646767093766235,1.6656436626025342,1.1257086786378379,0.463909723118419,0.4947664661125243
Karongi,maize,3,6.49,0.202,0.126,0.344,799.3,21.43,82.9,1389,0.8104561411761695,-0.8709813339387859,0.07304445824450993,-0.06842715508577706,-0.574842928621386,-0.20168306874048128,0.88830285204211,-0.5580447323579838
Rwamagana,irish_potato,2,5.67,0.311,0.023,0.25,827.0,29.75,82.2,1174,-0.5574631569743307,-0.2443481230466859,-1.4707297849685248,-0.5196235268447643,-0.4189487347582796,2.7993765340278927,0.810125170398272,-1.630814436960634
Nyarugenge,irish_potato,2,6.91,0.328,0.016,0.459,1046.7,21.34,79.6,1518,1.5110977329117912,-0.1466163378616794,-1.5756464811092166,0.48356840610872903,0.8175117125963931,-0.23414645386658142,0.5197509242925887,0.08561709040360646
Nyarugenge,cassava,1,7.0,0.345,0.066,0.221,541.3,21.42,77.9,1501,1.6612352168551385,-0.04888455267667321,-0.8262415086757045,-0.6588224074938136,-2.026853831750678,-0.20529011153226948,0.329890840300413,0.0007934393420015508
Rutsiro,beans,0,6.04,0.371,0.005,0.19,1145.1,15.71,65.5,1292,0.05976872145943154,0.1005875893709838,-1.740515575044589,-0.8076212109462456,1.37130191751082,-2.264911545643738,-1.0549709488189962,-1.0420385060624353
Nyaruguru,rice,4,5.94,0.068,0.11,0.098,1020.2,17.37,59.8,1563,-0.10705070514428736,-1.6413377583382482,-0.16676513293421394,-1.2492176599018503,0.6683710578176092,-1.6661424422067785,-1.691560642204531,0.3101502843902077
Karongi,rice,4,6.6,0.341,0.116,0.449,908.3,23.39,68.6,1407,0.99395751044026,-0.0718802668378509,-0.0768365362421924,0.4355687920918154,0.038603538204555254,0.5052973184501456,-0.7087555015391447,-0.46823145476334327
Nyamagabe,cassava,1,4.76,0.256,0.022,0.321,696.5,16.58,78.5,1496,-2.075519939068178,-0.5605391927628831,-1.485717884417195,-0.17882626732467805,-1.1533961101783285,-1.9510988227581034,0.396900281709416,-0.024154693323176366
Huye,irish_potato,2,5.34,0.468,0.035,0.614,886.2,22.22,78.4,1704,-1.1079672647666052,0.6582336577795501,-1.2908725915844819,1.227562423370889,-0.08577413993171307,0.08327331181084235,0.3857320414745827,1.013687625548225
Rwamagana,maize,3,5.21,0.02,0.084,0.548,825.5,17.69,81.7,1198,-1.3248325193514403,-1.917286328272384,-0.5564557185996402,0.9107649708592598,-0.4273906586136825,-1.5507170728695334,0.7542839692241023,-1.51106340016778
Rulindo,cassava,1,5.23,0.313,0.098,0.147,948.2,19.89,56.8,1701,-1.2914686340306956,-0.23285026596609693,-0.3466223263182568,-1.014019551218974,0.2631587127582719,-0.7571676586759732,-2.026607849249549,0.9987187459491182
Gicumbi,rice,4,6.07,0.177,0.005,0.286,1002.3,24.73,73.2,1801,0.1098145494405478,-1.0147045474461485,-1.740515575044589,-0.34682491638387564,0.5676307664764679,0.9886410525498596,-0.19501645073678253,1.4976813992526765
Nyarugenge,rice,4,5.34,0.387,0.105,0.455,514.1,23.99,84.7,1431,-1.1079672647666052,0.1925704460156958,-0.24170563017756522,0.4643685605019636,-2.1799340509953162,0.7217198859574794,1.0893311762691205,-0.3484804179704893
Huye,irish_potato,2,5.68,0.411,0.092,0.362,781.2,27.08,71.5,1642,-0.5407812143139591,0.33054473098276355,-0.4365509230102783,0.01797215014466742,-0.6767088098099133,1.8362961086202527,-0.38487653472895983,0.7043307805000187
Nyarugenge,cassava,1,6.47,0.186,0.009,0.495,891.1,23.21,73.9,1396,0.7770922558554249,-0.9629641905834979,-1.6805631772499083,0.6563670165696177,-0.05819718867073051,0.44037054819794524,-0.11683876909294462,-0.5231173466267347
Karongi,cassava,1,5.38,0.043,0.097,0.465,685.2,27.01,70.4,1471,-1.0412394941251173,-1.7850609718456107,-0.36161042576692703,0.5123681745188772,-1.2169919365556965,1.8110468090777316,-0.5077271773121326,-0.14889535664906595
Muhanga,irish_potato,2,5.64,0.665,0.114,0.182,748.9,19.81,67.6,1547,-0.607508984955447,1.7907725802175658,-0.10681273513953292,-0.8460209021597765,-0.8584915701629221,-0.7860240010102851,-0.820437903887484,0.2303162598616384
Rwamagana,cassava,1,5.68,0.426,0.112,0.42,951.6,20.11,83.7,1211,-0.5407812143139591,0.41677865908718104,-0.13678893403687342,0.29636991144276603,0.28229374016385156,-0.6778127172566176,0.9776487739207812,-1.4461982552383177
Nyagatare,beans,0,5.67,0.451,0.142,0.862,720.8,17.72,83.7,1366,-0.5574631569743307,0.5605018725945435,0.3128540494232336,2.4179528509903454,-1.0166369437208025,-1.5398959444941676,0.9776487739207812,-0.6728061426178021
Bugesera,cassava,1,5.1,0.237,0.185,0.609,1016.4,18.02,88.3,1157,-1.5083338886155322,-0.6697688350284786,0.9573423257160542,1.2035626163624322,0.646984850717255,-1.4316846607404998,1.4913878247231418,-1.715638088022239
Gisagara,maize,3,6.29,0.02,0.1,0.439,918.8,22.05,79.3,1614,0.47681728796873024,-1.917286328272384,-0.31664612742091625,0.3875691780749018,0.09769700519237529,0.021953584350431543,0.4862462035880872,0.5646212375750225
Nyarugenge,maize,3,5.89,0.41,0.138,0.02,1155.9,21.19,84.6,1473,-0.19046041844614828,0.32479580244246903,0.252901651628553,-1.623614649233776,1.4320837692697217,-0.2882520957434146,1.0781629360342857,-0.13891610358299478
Nyamagabe,maize,3,6.7,0.395,0.036,0.361,928.2,16.62,82.2,1524,1.1607769370439804,0.23856187433805182,-1.275884492135812,0.01317218874297606,0.15059972801956706,-1.9366706515909469,0.810125170398272,0.11555484960181997
Nyarugenge,irish_potato,2,6.5,0.284,0.218,0.256,827.6,16.29,76.7,1408,0.8271380838365411,-0.39956919363463744,1.451949607522172,-0.4908237584346162,-0.41557196521611833,-2.0557030637199816,0.19587195748240538,-0.4632418282303077
Nyagatare,irish_potato,2,5.57,0.732,0.005,0.331,677.8,21.38,77.1,1364,-0.7242825835780496,2.1759507924172965,-1.740515575044589,-0.13082665330776447,-1.2586387609090177,-0.2197182826994261,0.2405449184217402,-0.6827853956838733
Musanze,cassava,1,6.04,0.199,0.199,0.339,921.1,21.87,87.1,1674,0.05976872145943154,-0.8882281195596694,1.1671757179974376,-0.09242696209423358,0.11064128843732672,-0.04297318590176875,1.3573689419051342,0.8639988295571575
Muhanga,maize,3,7.14,0.204,0.089,0.177,742.2,23.78,79.3,1650,1.8947824141003453,-0.859483476858197,-0.48151522135628905,-0.8700207091682333,-0.8961988300503878,0.6459719873299132,0.4862462035880872,0.7442477927643034
Nyarugenge,maize,3,6.2,0.512,0.259,0.63,945.5,24.35,67.2,1487,0.32667980402538294,0.9111865135525078,2.0664616849176523,1.3043618057979507,0.24796324981854648,0.8515734264618813,-0.8651108648268189,-0.06906133212049662
Gisagara,irish_potato,2,4.71,0.241,0.101,0.02,904.0,20.67,96.5,1467,-2.1589296523700376,-0.6467731208673007,-0.301658027972246,-1.623614649233776,0.01440335648573397,-0.4758183209164378,2.407183523979525,-0.16885386278120829
Kayonza,irish_potato,2,6.36,0.363,0.037,0.356,937.0,21.73,59.3,1337,0.5935908865913344,0.05459616104862781,-1.2608963926871417,-0.010827618265480737,0.20012568130459693,-0.0934717849868137,-1.7474018433787009,-0.8175053120758341
Muhanga,irish_potato,2,6.85,0.337,0.215,0.344,923.5,22.48,72.4,1586,1.4110060769495587,-0.0948759809990289,1.4069853091761613,-0.06842715508577706,0.12414836660597117,0.1770564243973546,-0.2843623726154537,0.42491169465002615
Nyabihu,cassava,1,6.98,0.064,0.129,0.163,1015.4,21.71,84.1,1302,1.6278713315343953,-1.6643334724994263,0.1180087565905207,-0.9372201687919122,0.6413569014803197,-0.10068587057039137,1.022321734860116,-0.9921422407320796
Bugesera,cassava,1,6.75,0.02,0.194,0.662,777.2,24.32,75.4,1125,1.2441866503458399,-1.917286328272384,1.0922352207540864,1.4579605706520742,-0.6992206067576543,0.8407522980865141,0.05068483442956447,-1.8753061370793778
Nyabihu,beans,0,6.12,0.135,0.044,0.219,1229.3,19.57,81.8,1261,0.19322426274240725,-1.256159546138517,-1.15597969654645,-0.6684223302971963,1.8451752432607675,-0.8725930280132185,0.7654522094589357,-1.1967169285865384
Kicukiro,irish_potato,2,6.41,0.305,0.194,0.209,767.4,19.89,74.8,1433,0.6770005998931938,-0.2788416942884529,1.0922352207540864,-0.71642194431411,-0.7543745092796201,-0.7571676586759732,-0.016324606979440118,-0.3385011649044181
Huye,cassava,1,6.55,0.418,0.034,0.109,940.0,25.3,58.2,1615,0.9105477971384005,0.370787230764825,-1.3058606910331523,-1.1964180844832455,0.21700952901540266,1.1942424916818275,-1.8702524859618734,0.5696108641080581
Gicumbi,beans,0,4.95,0.17,0.194,0.32,780.9,26.63,84.2,1891,-1.7585630285211107,-1.0549470472282096,1.0922352207540864,-0.1836262287263694,-0.6783971945809943,1.6739791829897521,1.0334899750949509,1.946747787225879
Gatsibo,maize,3,6.1,0.332,0.089,0.156,592.1,23.34,70.3,1161,0.1598603774216626,-0.1236206237005014,-0.48151522135628905,-0.9708198986037517,-1.7409540105143675,0.4872621044912007,-0.5188954175469674,-1.6956795818900967
Nyagatare,cassava,1,5.5,0.416,0.092,0.31,942.4,19.56,72.4,1178,-0.8410561822006537,0.359289373684236,-0.4365509230102783,-0.23162584274328302,0.2305166071840471,-0.876200070805008,-0.2843623726154537,-1.6108559308284918
Nyarugenge,irish_potato,2,5.54,0.556,0.142,0.139,1074.3,20.89,77.2,1427,-0.7743284115591659,1.1641393693254658,0.3128540494232336,-1.0524192424325047,0.9728431115358053,-0.39646337949708216,0.25171315865657506,-0.3684389241026316
Muhanga,cassava,1,5.98,0.657,0.129,0.107,694.5,20.67,65.1,1621,-0.0403229345027995,1.7447811518952097,0.1180087565905207,-1.2060180072866282,-1.164652008652199,-0.4758183209164378,-1.0996439097583326,0.5995486233062716
Nyagatare,cassava,1,6.21,0.444,0.005,0.128,620.8,25.03,59.9,1354,0.34336174668575453,0.520259372812482,-1.740515575044589,-1.1052188178511098,-1.5794318674143266,1.0968523363035272,-1.680392401969697,-0.7326816610142292
Nyarugenge,cassava,1,5.95,0.363,0.03,0.039,1289.3,19.16,61.3,1381,-0.09036876248391576,0.05459616104862781,-1.3658130888278333,-1.5324153826016405,2.182852197476882,-1.020481782476564,-1.524037038682022,-0.5979617446222685
Nyarugenge,irish_potato,2,6.34,0.451,0.203,0.363,818.1,19.35,80.2,1399,0.5602270012705897,0.5605018725945435,1.2271281157921188,0.02277211154635878,-0.4690374829670031,-0.9519479694325741,0.5867603657015933,-0.508148467027628
Karongi,beans,0,6.72,0.341,0.103,0.459,1061.7,23.59,69.0,1502,1.1941408223647236,-0.0718802668378509,-0.27168182907490573,0.48356840610872903,0.9019309511504218,0.5774381742859235,-0.6640825405998083,0.005783065875037134
Gisagara,cassava,1,5.38,0.263,0.101,0.281,742.9,18.83,73.4,1560,-1.0412394941251173,-0.5202966929808216,-0.301658027972246,-0.3708247233923322,-0.8922592655845335,-1.1395141946055987,-0.17267997026711432,0.29518140479110094
